date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:21	1573/1573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-625%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sk.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sk.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:21	318/318	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-13e%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sl.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sl.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:21	22898/22898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-5972%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sm.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sm.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:22	463/463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1cf%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sn.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sn.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:22	536/536	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-218%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/so.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/so.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:22	309/309	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-135%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sr.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sr.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:22	451/451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1c3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ss.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ss.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:23	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-320%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/st.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/st.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:23	129703/129703	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1faa7%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sv.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sv.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:23	19923/19923	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-4dd3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sx.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sx.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:23	1007/1007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-3ef%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sy.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sy.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:23	9208/9208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-23f8%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sz.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/sz.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:24	19574/19574	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-4c76%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tc.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tc.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:24	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-140%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/td.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/td.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:24	1108/1108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-454%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tf.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tf.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:25	809/809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-329%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tg.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tg.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:25	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-122%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/th.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/th.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:25	5058/5058	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-13c2%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tj.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tj.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:25	840/840	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-348%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tk.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tk.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:25	636/636	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-27c%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tl.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tl.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:26	45131/45131	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-b04b%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tm.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tm.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:26	962/962	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-3c2%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tn.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tn.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:26	363/363	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-16b%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/to.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/to.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:26	666/666	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-29a%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tr.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tr.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:26	343/343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-157%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tt.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tt.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:27	2935/2935	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-b77%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tv.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tv.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:27	1230/1230	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-4ce%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tw.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tw.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:27	560/560	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-230%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tz.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/tz.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:27	231/231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-e7%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ua.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ua.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:28	5359/5359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-14ef%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ug.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ug.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:28	6967/6967	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1b37%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/um.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/um.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:28	6967/6967	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1b37%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/us.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/us.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:28	1731/1731	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-6c3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/uy.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/uy.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:28	1443/1443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-5a3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/uz.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/uz.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:29	114036/114036	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1bd74%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/va.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/va.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:29	496/496	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-1f0%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vc.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vc.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:29	1198/1198	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-4ae%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ve.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ve.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:29	34892/34892	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-884c%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vg.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vg.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:30	12325/12325	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-3025%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vi.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vi.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:30	538/538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-21a%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vn.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vn.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:30	5798/5798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-16a6%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vu.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/vu.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:30	300/300	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-12c%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/wf.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/wf.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:31	879/879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-36f%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ws.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ws.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:31	265/265	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-109%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ye.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/ye.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:31	307/307	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-133%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/yt.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/yt.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:31	1063/1063	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-427%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/za.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/za.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:32	8201/8201	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-2009%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/zm.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/zm.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:32	3061/3061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eddc39-bf5%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/zw.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/flag-icon-css/flags/zw.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221827c-5fe7b7b741bb6%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot?	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	63904/63904	---M--	200	added ('OK')	font/woff	etag:%2264905785-f9a0%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	54684/54684	---M--	200	added ('OK')	font/woff2	etag:%2264905785-d59c%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	98704/98704	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2264905785-18190%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221827c-5fe7b7b741bb6%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:33	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227844-5fe7b7b742f3e%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:34	509444/509444	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264905785-7c604%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:34	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227844-5fe7b7b742f3e%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:34	12224/12224	---M--	200	added ('OK')	font/woff2	etag:%2264905785-2fc0%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:34	14672/14672	---M--	200	added ('OK')	font/woff	etag:%2264905785-3950%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:34	30560/30560	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2264905785-7760%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
08:56:35	103936/103936	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264905785-19600%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/css/style.min.css)
